,Score
PTP4A2,7.13E-05
FRG1B,7.13E-05
WRN,7.13E-05
ORC2,7.13E-05
SCN4A,7.13E-05
WHSC1,7.13E-05
SCN3A,7.13E-05
ANKRD13A,7.13E-05
PPP2R2C,7.13E-05
STK10,7.13E-05
WNK1,7.13E-05
UBE4A,7.13E-05
GATAD1,7.13E-05
ARFGEF1,7.13E-05
GNAT1,7.13E-05
CYB5A,7.13E-05
FAM81A,7.13E-05
GRAMD2,7.13E-05
ZNF665,7.13E-05
CDH19,7.13E-05
EYS,7.13E-05
SERINC3,7.13E-05
SERAC1,7.13E-05
ZNF655,7.13E-05
NKAIN1,7.13E-05
PEG3,7.13E-05
TAF1,7.13E-05
ALG12,7.13E-05
RP11-385D13.1,7.13E-05
UCP3,7.13E-05
AL590483.1,7.13E-05
MRPL45,7.13E-05
CLVS1,7.13E-05
TANK,7.13E-05
PTPN21,7.13E-05
HP1BP3,7.13E-05
TCEB1,7.13E-05
APAF1,7.13E-05
TNFRSF10B,7.13E-05
HIST3H2BB,7.13E-05
KIAA1377,7.13E-05
HIST1H2BG,7.13E-05
NCAPD3,7.13E-05
SEC14L4,7.13E-05
SMLR1,7.13E-05
GPD1,7.13E-05
CNST,7.13E-05
ATMIN,7.13E-05
GEMIN4,7.13E-05
RFC2,7.13E-05
ZNF544,7.13E-05
POLR1E,7.13E-05
FADS2,7.13E-05
AL009178.1,7.13E-05
CEACAM7,7.13E-05
DNM1L,7.13E-05
CCDC152,7.13E-05
NDUFA7,7.13E-05
FRMPD3,7.13E-05
USP40,7.13E-05
NDUFC1,7.13E-05
ZNF20,7.13E-05
DGAT1,7.13E-05
CHST7,7.13E-05
CD274,7.13E-05
PCF11,7.13E-05
NGFR,7.13E-05
PTRF,7.13E-05
CADM3,7.13E-05
AAGAB,7.13E-05
TRIB1,7.03E-05
SKA2,7.03E-05
LIPH,7.03E-05
DNAJC28,7.03E-05
LRCH1,7.03E-05
RAB39B,7.03E-05
WIPF1,7.03E-05
EN2,7.03E-05
PDHA1,7.03E-05
SRPK1,7.03E-05
PITPNB,7.03E-05
FAM162A,7.03E-05
C19orf52,7.03E-05
ADSL,7.03E-05
ARHGEF38,7.03E-05
NYNRIN,7.03E-05
TNFRSF1B,7.03E-05
RAG1,7.03E-05
DOCK3,7.03E-05
SPOCD1,7.03E-05
DCAF8,7.03E-05
FAM47E,7.03E-05
MAGOHB,7.03E-05
HIATL2,7.03E-05
ARID1B,7.03E-05
HNF4G,7.03E-05
MIER1,7.03E-05
ZNF705A,7.03E-05
STK17A,7.03E-05
GPM6A,7.03E-05
MOSPD2,7.03E-05
HSDL1,7.03E-05
TSPAN6,7.03E-05
ZNF841,7.03E-05
FPGT,7.03E-05
FCHSD2,7.03E-05
AC010536.1,7.03E-05
C11orf74,7.03E-05
C7orf60,7.03E-05
NRDE2,7.03E-05
KIAA1430,7.03E-05
BAALC,7.03E-05
SPAG16,7.03E-05
SH3RF1,7.03E-05
SETD1B,7.03E-05
ALS2,7.03E-05
CHD1,7.03E-05
GPR39,7.03E-05
LRRC6,7.03E-05
SPATA6L,7.03E-05
SPSB1,7.03E-05
SHOX2,7.03E-05
LMOD1,7.03E-05
RSPH9,7.03E-05
C3orf58,7.03E-05
GOLGA8G,7.03E-05
XAF1,7.03E-05
NMUR1,7.03E-05
NLRC5,7.03E-05
ARHGEF6,7.03E-05
ZNF41,7.03E-05
BEST1,7.03E-05
GDI2,7.03E-05
KIF24,7.03E-05
ARHGEF17,7.03E-05
GTF2F1,7.03E-05
METTL2A,7.03E-05
RASSF3,7.03E-05
RABGEF1,7.03E-05
IRF1,7.03E-05
COPZ1,7.03E-05
SLC4A1,7.03E-05
SGCB,7.03E-05
RBMX2,7.03E-05
TMEM47,7.03E-05
CD58,7.03E-05
WDPCP,7.03E-05
UBXN4,7.03E-05
C1QTNF3,7.03E-05
7-Sep,7.03E-05
RNF4,7.03E-05
DTD2,7.03E-05
LMOD3,7.03E-05
RBCK1,7.03E-05
MINPP1,7.03E-05
SPRYD7,7.03E-05
PSMA5,7.03E-05
TCEANC,7.03E-05
C1RL,7.03E-05
KIAA1210,7.03E-05
EEF1A1,7.03E-05
CALD1,7.03E-05
CLK4,7.03E-05
LCMT2,7.03E-05
CNDP1,7.03E-05
ARHGEF4,7.03E-05
WNT3,7.03E-05
ATP10A,7.03E-05
MAN1C1,7.03E-05
LRRC47,7.03E-05
FAM127A,7.03E-05
BCKDK,7.03E-05
SCAMP5,7.03E-05
SUV39H1,7.03E-05
CCDC97,7.03E-05
KNCN,7.03E-05
ZNF75A,7.03E-05
PIP4K2C,7.03E-05
WDR55,7.03E-05
ARMC5,7.03E-05
AC132872.2,7.03E-05
VSX2,7.03E-05
STOM,7.03E-05
TPMT,7.03E-05
RPL12,7.03E-05
ENGASE,7.03E-05
RAPGEFL1,7.03E-05
ABL1,7.03E-05
ZNF469,7.03E-05
ACTC1,7.03E-05
RALBP1,7.03E-05
RP11-1055B8.7,7.03E-05
SLC17A9,7.03E-05
RNF43,7.03E-05
POMGNT1,7.03E-05
RFNG,7.03E-05
FUT1,7.03E-05
MYL9,7.03E-05
MC2R,6.93E-05
NTNG1,6.93E-05
LYRM9,6.93E-05
DRAM1,6.93E-05
GLYR1,6.93E-05
ZDHHC7,6.93E-05
SLC17A4,6.93E-05
CBR4,6.93E-05
FNDC3A,6.93E-05
TM4SF5,6.93E-05
ZFYVE26,6.93E-05
SOX13,6.93E-05
ZNF391,6.93E-05
ZNF10,6.93E-05
IGDCC4,6.93E-05
DAGLA,6.93E-05
SLC8A2,6.93E-05
SEMA4G,6.93E-05
NNT,6.93E-05
EDNRA,6.93E-05
NFYB,6.93E-05
DCT,6.93E-05
TMEM199,6.93E-05
MRPL22,6.93E-05
DERL1,6.93E-05
SCAND3,6.93E-05
KIAA1217,6.93E-05
RP11-10A14.4,6.93E-05
FAM171B,6.93E-05
OSBPL8,6.93E-05
RNGTT,6.93E-05
OARD1,6.93E-05
RABGAP1,6.93E-05
ASIC1,6.93E-05
RTN4RL1,6.93E-05
NAGS,6.93E-05
FXYD5,6.93E-05
PRSS12,6.93E-05
MS4A2,6.93E-05
SLCO2B1,6.93E-05
CTSB,6.93E-05
CEP170B,6.93E-05
TMEM169,6.93E-05
SLC35G1,6.93E-05
NLGN2,6.93E-05
NAMPT,6.93E-05
FAM110B,6.93E-05
FLG2,6.93E-05
ZNF101,6.93E-05
C6orf62,6.93E-05
QTRTD1,6.93E-05
PCBD1,6.93E-05
HEPACAM,6.93E-05
GCNT2,6.93E-05
LRRC3DN,6.93E-05
VNN1,6.93E-05
MARVELD2,6.93E-05
SIK3,6.93E-05
EPHB2,6.93E-05
CDRT4,6.93E-05
CYTH1,6.93E-05
SPCS1,6.93E-05
C1orf180,6.93E-05
MCPH1,6.93E-05
MRPS16,6.93E-05
UFL1,6.93E-05
SATB2,6.93E-05
C14orf119,6.93E-05
APOB,6.93E-05
CCRN4L,6.93E-05
MYBPC1,6.93E-05
INHBC,6.93E-05
TBC1D8B,6.93E-05
SLC30A2,6.93E-05
SERPINE1,6.93E-05
LARS2,6.93E-05
CASZ1,6.93E-05
CES3,6.93E-05
ROMO1,6.93E-05
PABPN1,6.93E-05
C10orf67,6.93E-05
HDAC11,6.93E-05
KLHL26,6.93E-05
SLC22A11,6.93E-05
UAP1L1,6.93E-05
PTGER2,6.93E-05
TMEM132D,6.93E-05
GGA3,6.93E-05
TNFRSF14,6.93E-05
GRINA,6.93E-05
SLC8A3,6.93E-05
FBXO10,6.93E-05
ANKRD13B,6.93E-05
AGGF1,6.93E-05
MAML1,6.93E-05
EID1,6.93E-05
RAB39A,6.93E-05
PPFIA4,6.93E-05
MLX,6.93E-05
SH2D5,6.93E-05
NRG3,6.93E-05
ZNF664,6.83E-05
GABPA,6.83E-05
SLFN11,6.83E-05
ARL14EP,6.83E-05
TTYH2,6.83E-05
HTR2C,6.83E-05
TMOD1,6.83E-05
LRRC3C,6.83E-05
TIPRL,6.83E-05
MCM3AP,6.83E-05
EIF5B,6.83E-05
INTS7,6.83E-05
OS9,6.83E-05
PCTP,6.83E-05
CCNF,6.83E-05
PLEKHG7,6.83E-05
GDPD1,6.83E-05
C19orf47,6.83E-05
STARD13,6.83E-05
CACFD1,6.83E-05
CBFA2T3,6.83E-05
LTN1,6.83E-05
PIK3IP1,6.83E-05
PPM1D,6.83E-05
SLC25A21,6.83E-05
COL13A1,6.83E-05
RASEF,6.83E-05
CDC42SE2,6.83E-05
FLI1,6.83E-05
PCMTD2,6.83E-05
AC127496.1,6.83E-05
TFPI,6.83E-05
GOLGA6D,6.83E-05
MTMR2,6.83E-05
AP3B2,6.83E-05
RBPMS,6.83E-05
CAB39,6.83E-05
PPP6R3,6.83E-05
YEATS2,6.83E-05
PDCD6IP,6.83E-05
ZNF705G,6.83E-05
DMRT2,6.83E-05
CSNK1G3,6.83E-05
PRRT2,6.83E-05
HNRNPDL,6.83E-05
NHS,6.83E-05
LHFPL3,6.83E-05
HNMT,6.83E-05
MED13L,6.83E-05
SERPINB8,6.83E-05
QSOX2,6.83E-05
NCBP1,6.83E-05
DDX20,6.83E-05
FREM1,6.83E-05
TLE3,6.83E-05
PAPOLA,6.83E-05
GNRHR,6.83E-05
ZC2HC1C,6.83E-05
TMBIM6,6.83E-05
KAT2B,6.83E-05
TMEM252,6.83E-05
ZNF654,6.83E-05
LDHD,6.83E-05
MEMO1,6.83E-05
EXO5,6.83E-05
RFX7,6.83E-05
DDX31,6.83E-05
ALAD,6.83E-05
SDC1,6.83E-05
MANEA,6.83E-05
LSM12,6.83E-05
BET1,6.83E-05
CYP51A1,6.83E-05
AP000708.1,6.83E-05
CAPN6,6.83E-05
ZNF713,6.83E-05
HEPHL1,6.83E-05
LARGE,6.83E-05
HSPBAP1,6.83E-05
FLJ00104,6.83E-05
SIRPB2,6.83E-05
FAM169B,6.83E-05
PRDM2,6.83E-05
STARD10,6.83E-05
ZNF337,6.83E-05
DNAJB2,6.83E-05
MORN4,6.83E-05
GLT1D1,6.83E-05
CAMKV,6.83E-05
YIF1B,6.83E-05
MUC21,6.83E-05
SYNDIG1L,6.83E-05
PSKH1,6.83E-05
C5AR2,6.83E-05
GLIS2,6.83E-05
MAPKBP1,6.83E-05
FAM83H,6.83E-05
MTSS1L,6.83E-05
RAPGEF3,6.83E-05
TMEM179,6.83E-05
SSH3,6.83E-05
NCLN,6.83E-05
YARS2,6.83E-05
ANO10,6.83E-05
TET1,6.83E-05
COLQ,6.83E-05
APOC4,6.83E-05
PRDM7,6.83E-05
GABBR1,6.83E-05
MTHFSD,6.83E-05
CIRBP,6.83E-05
SYNM,6.83E-05
PHF20,6.83E-05
TAT,6.83E-05
RAB7L1,6.73E-05
MAFB,6.73E-05
ITGA4,6.73E-05
ANXA6,6.73E-05
PAX8,6.73E-05
TRIM9,6.73E-05
KLB,6.73E-05
ARL1,6.73E-05
PEX7,6.73E-05
COL27A1,6.73E-05
UGCG,6.73E-05
SEC16B,6.73E-05
OSMR,6.73E-05
CDCA8,6.73E-05
HOOK1,6.73E-05
HOXC11,6.73E-05
AC140061.12,6.73E-05
PI4K2B,6.73E-05
DENND6A,6.73E-05
MYRIP,6.73E-05
LRRC59,6.73E-05
SUB1,6.73E-05
DDN,6.73E-05
ADNP,6.73E-05
C12orf23,6.73E-05
MYOZ2,6.73E-05
MBLAC2,6.73E-05
ADH1B,6.73E-05
PHF13,6.73E-05
C1orf204,6.73E-05
KANK4,6.73E-05
FAM174B,6.73E-05
RHOBTB1,6.73E-05
KLF17,6.73E-05
FOSB,6.73E-05
UBL3,6.73E-05
OLA1,6.73E-05
TWISTNB,6.73E-05
SRSF12,6.73E-05
PM20D2,6.73E-05
DNALI1,6.73E-05
PMP2,6.73E-05
ADCYAP1,6.73E-05
FAM19A5,6.73E-05
ADAMTSL3,6.73E-05
TMEM45B,6.73E-05
TMEM260,6.73E-05
PHF17,6.73E-05
REEP5,6.73E-05
MFSD8,6.73E-05
FBXO25,6.73E-05
XYLB,6.73E-05
TXNDC16,6.73E-05
SLC25A26,6.73E-05
NXPE1,6.73E-05
CLEC14A,6.73E-05
RAB35,6.73E-05
RAB9B,6.73E-05
LNX2,6.73E-05
NSG2,6.73E-05
CPSF7,6.73E-05
PLEKHA7,6.73E-05
RAD23B,6.73E-05
CELSR2,6.73E-05
BDH1,6.73E-05
NRBP2,6.73E-05
PATE4,6.73E-05
ZRSR1,6.73E-05
ZNF705D,6.73E-05
ZNF705B,6.73E-05
THAP8,6.73E-05
MED20,6.73E-05
RANBP3L,6.73E-05
EIF4B,6.73E-05
TMEM107,6.73E-05
FBXL2,6.73E-05
GPT2,6.73E-05
MFSD1,6.73E-05
TRIM27,6.73E-05
G6PC2,6.73E-05
MDGA2,6.73E-05
GPR153,6.73E-05
C14orf1,6.73E-05
CCL28,6.73E-05
FAM198B,6.73E-05
ZNF257,6.73E-05
RPAP3,6.73E-05
RP6-24A23.6,6.73E-05
TRIM32,6.73E-05
FUT2,6.73E-05
TSNARE1,6.73E-05
VAV2,6.73E-05
BRAP,6.73E-05
PDP1,6.73E-05
STRN3,6.73E-05
CTNNA2,6.73E-05
NEK6,6.73E-05
FRMD1,6.73E-05
AP3M2,6.73E-05
TSPAN5,6.73E-05
IFITM10,6.73E-05
KDM5C,6.73E-05
MRPL46,6.73E-05
POLR2E,6.73E-05
CYS1,6.73E-05
NOL12,6.73E-05
CCDC9,6.73E-05
APOC3,6.73E-05
SESN2,6.73E-05
TBXA2R,6.73E-05
LRP4,6.73E-05
NMNAT1,6.73E-05
ARL5C,6.73E-05
BCDIN3D,6.73E-05
MGAT3,6.73E-05
FBLIM1,6.73E-05
C1orf158,6.73E-05
MGAT5B,6.73E-05
BCORL1,6.73E-05
RHOF,6.73E-05
GPI,6.73E-05
FGG,6.73E-05
FAXDC2,6.73E-05
FFAR4,6.73E-05
TGIF2LY,6.73E-05
MFN2,6.73E-05
FAM181B,6.73E-05
MX2,6.73E-05
RAVER2,6.63E-05
HOXA1,6.63E-05
FBXO44,6.63E-05
KDM2B,6.63E-05
GTF2H3,6.63E-05
G2E3,6.63E-05
ZXDC,6.63E-05
GRIA2,6.63E-05
C4orf3,6.63E-05
THUMPD1,6.63E-05
VSTM5,6.63E-05
CLDN12,6.63E-05
KPNA5,6.63E-05
PIGA,6.63E-05
IGF2BP3,6.63E-05
C15orf39,6.63E-05
B3GNT7,6.63E-05
PLXNC1,6.63E-05
MIOS,6.63E-05
USP12,6.63E-05
RNF170,6.63E-05
FAM3C,6.63E-05
C5orf28,6.63E-05
ZNF786,6.63E-05
MALT1,6.63E-05
CCDC38,6.63E-05
LAMP2,6.63E-05
CSTF2,6.63E-05
NKAIN2,6.63E-05
TMEM106A,6.63E-05
GRID2,6.63E-05
ZNF217,6.63E-05
ZNF333,6.63E-05
NRIP1,6.63E-05
ARRDC3,6.63E-05
KIAA1524,6.63E-05
MARK1,6.63E-05
FIGNL1,6.63E-05
MAN2A1,6.63E-05
RFWD3,6.63E-05
WDR92,6.63E-05
SCEL,6.63E-05
COG5,6.63E-05
RWDD2A,6.63E-05
PMPCB,6.63E-05
COX8C,6.63E-05
HIST1H2AK,6.63E-05
ADH6,6.63E-05
OR7D2,6.63E-05
SNCA,6.63E-05
RAB11FIP3,6.63E-05
USP36,6.63E-05
TENM3,6.63E-05
AHCYL1,6.63E-05
ZNF709,6.63E-05
ROR1,6.63E-05
SGK494,6.63E-05
SYT10,6.63E-05
SCYL2,6.63E-05
MAP7D2,6.63E-05
ZNF304,6.63E-05
C8orf46,6.63E-05
RP11-47I22.4,6.63E-05
TRIM10,6.63E-05
GOLGA6A,6.63E-05
KDM1B,6.63E-05
C4orf19,6.63E-05
EIF1AD,6.63E-05
LSM5,6.63E-05
GTF3C6,6.63E-05
SPICE1,6.63E-05
FBXO3,6.63E-05
TTPA,6.63E-05
GOLGA6B,6.63E-05
PPP3R1,6.63E-05
MLANA,6.63E-05
ZBTB11,6.63E-05
GIMAP6,6.63E-05
ZNF587B,6.63E-05
EML4,6.63E-05
LIMCH1,6.63E-05
CCDC115,6.63E-05
TRMT61A,6.63E-05
TMC2,6.63E-05
HPGD,6.63E-05
FURIN,6.63E-05
CNOT1,6.63E-05
SMCHD1,6.63E-05
PRR15L,6.63E-05
PAK7,6.63E-05
ASB4,6.63E-05
TMEM50A,6.63E-05
COL6A6,6.63E-05
TSN,6.63E-05
VOPP1,6.63E-05
FLVCR1,6.63E-05
CDK15,6.63E-05
ALKBH5,6.63E-05
LPAR3,6.63E-05
NDE1,6.63E-05
GINS3,6.63E-05
SLC24A3,6.63E-05
PRCD,6.63E-05
CACNG7,6.63E-05
C15orf37,6.63E-05
PAPD7,6.63E-05
GPIHBP1,6.63E-05
FERMT1,6.63E-05
COL26A1,6.63E-05
HPSE,6.63E-05
ITFG3,6.63E-05
ATP7B,6.63E-05
PIK3C2B,6.63E-05
MCMDC2,6.63E-05
ZBTB12,6.63E-05
DHX30,6.63E-05
DAZAP2,6.63E-05
PGAP3,6.63E-05
ACTN4,6.63E-05
C20orf144,6.63E-05
SYNC,6.63E-05
ARL4A,6.53E-05
TMEM41B,6.53E-05
EFR3A,6.53E-05
KIAA0556,6.53E-05
SCARB1,6.53E-05
CARD11,6.53E-05
AP1S1,6.53E-05
EFHD2,6.53E-05
TPP1,6.53E-05
ZNF362,6.53E-05
PAX3,6.53E-05
NUMBL,6.53E-05
FGF11,6.53E-05
MTMR12,6.53E-05
PAX2,6.53E-05
DPM1,6.53E-05
F3,6.53E-05
DAZ4,6.53E-05
ZNF429,6.53E-05
ZNF724P,6.53E-05
C7orf73,6.53E-05
NEK7,6.53E-05
CX3CR1,6.53E-05
EBF3,6.53E-05
TRIM4,6.53E-05
ATXN10,6.53E-05
C4orf46,6.53E-05
ME2,6.53E-05
SENP6,6.53E-05
CNRIP1,6.53E-05
GOLGA6C,6.53E-05
DRD1,6.53E-05
GTF2E1,6.53E-05
CHMP1B,6.53E-05
BTAF1,6.53E-05
TRAPPC13,6.53E-05
CHP1,6.53E-05
LMAN1,6.53E-05
MREG,6.53E-05
SCD5,6.53E-05
MET,6.53E-05
TMEM67,6.53E-05
NDFIP2,6.53E-05
SLC24A1,6.53E-05
C1orf106,6.53E-05
ZNF385D,6.53E-05
MYBL1,6.53E-05
UBTD2,6.53E-05
SLC25A30,6.53E-05
TM7SF3,6.53E-05
SLC22A9,6.53E-05
CDH2,6.53E-05
HMGN3,6.53E-05
GAGE1,6.53E-05
LAS1L,6.53E-05
OSBPL2,6.53E-05
NDRG1,6.53E-05
ELP4,6.53E-05
GPD1L,6.53E-05
ANP32E,6.53E-05
PFN2,6.53E-05
CERKL,6.53E-05
TMX3,6.53E-05
SORBS2,6.53E-05
FAM76A,6.53E-05
PHTF2,6.53E-05
QRSL1,6.53E-05
NR2C1,6.53E-05
LYST,6.53E-05
SEC16A,6.53E-05
SLC2A4,6.53E-05
GPR123,6.53E-05
RASD2,6.53E-05
MAPKAPK2,6.53E-05
C1orf173,6.53E-05
ANKRD29,6.53E-05
ZDBF2,6.53E-05
TNFAIP2,6.53E-05
KIAA1033,6.53E-05
TPD52L3,6.53E-05
YBX1,6.53E-05
METTL7A,6.53E-05
PFKFB4,6.53E-05
LAMP3,6.53E-05
CRNKL1,6.53E-05
ZNF574,6.53E-05
NKX2-1,6.53E-05
CDC20B,6.53E-05
FPGS,6.53E-05
POLE,6.53E-05
CKS1B,6.53E-05
PTGDR2,6.53E-05
MFAP2,6.53E-05
RHPN1,6.53E-05
CNGB1,6.53E-05
SLC22A12,6.53E-05
CALR,6.53E-05
BAIAP2,6.53E-05
PIGR,6.53E-05
SERPINH1,6.53E-05
MALL,6.53E-05
EMILIN3,6.53E-05
B4GALNT3,6.53E-05
SHOX,6.53E-05
PHYHIP,6.53E-05
PARVG,6.53E-05
AQP1,6.53E-05
ISM2,6.53E-05
TNFRSF8,6.53E-05
MAMLD1,6.53E-05
MAGI2,6.53E-05
EXOSC7,6.53E-05
NDUFA4,6.53E-05
PSMA4,6.53E-05
C22orf26,6.53E-05
FAM213B,6.53E-05
TOR2A,6.53E-05
APOA1,6.53E-05
NDUFA9,6.53E-05
KBTBD8,6.43E-05
PPP3CA,6.43E-05
SLC2A8,6.43E-05
ACTR2,6.43E-05
SMS,6.43E-05
H3F3B,6.43E-05
PDGFD,6.43E-05
FAM120B,6.43E-05
ZNF594,6.43E-05
FAM86B1,6.43E-05
PWWP2A,6.43E-05
DDX21,6.43E-05
GPR114,6.43E-05
NRIP2,6.43E-05
SLC26A7,6.43E-05
CBY3,6.43E-05
FOXN4,6.43E-05
CHRNA2,6.43E-05
EVX1,6.43E-05
CDKN3,6.43E-05
SALL4,6.43E-05
GPR61,6.43E-05
DCUN1D2,6.43E-05
WAPAL,6.43E-05
ZNF282,6.43E-05
KCNC4,6.43E-05
RNF138,6.43E-05
JAK2,6.43E-05
PPIL1,6.43E-05
GNG11,6.43E-05
MRPL15,6.43E-05
PCDH8,6.43E-05
FOXF1,6.43E-05
ZNF12,6.43E-05
TMEM55A,6.43E-05
AIFM2,6.43E-05
GMCL1,6.43E-05
PSPC1,6.43E-05
ZEB2,6.43E-05
MBNL2,6.43E-05
9-Sep,6.43E-05
ELAVL2,6.43E-05
C1orf220,6.43E-05
STK38,6.43E-05
KCTD5,6.43E-05
NKTR,6.43E-05
C10orf40,6.43E-05
SH2D1B,6.43E-05
SELT,6.43E-05
FAM91A1,6.43E-05
SPTSSA,6.43E-05
RASGEF1A,6.43E-05
ZNF675,6.43E-05
LILRB4,6.43E-05
ACBD5,6.43E-05
C11orf1,6.43E-05
ZNF485,6.43E-05
NPNT,6.43E-05
BARD1,6.43E-05
SBSPON,6.43E-05
PDS5B,6.43E-05
PCSK1,6.43E-05
CYP1B1,6.43E-05
ARHGEF26,6.43E-05
SAMD9,6.43E-05
SUPT3H,6.43E-05
MPPE1,6.43E-05
C12orf43,6.43E-05
BAG4,6.43E-05
DDX46,6.43E-05
MIA3,6.43E-05
NFS1,6.43E-05
RPH3A,6.43E-05
DNAJC24,6.43E-05
MYCT1,6.43E-05
STK32B,6.43E-05
UGT8,6.43E-05
CYSLTR1,6.43E-05
APEX2,6.43E-05
DDB1,6.43E-05
RPS6,6.43E-05
SALL2,6.43E-05
MKNK2,6.43E-05
KNTC1,6.43E-05
C10orf12,6.43E-05
PTGDR,6.43E-05
GDF2,6.43E-05
LZTS3,6.43E-05
UACA,6.43E-05
MS4A7,6.43E-05
CSGALNACT2,6.43E-05
TRPM8,6.43E-05
SDE2,6.43E-05
MIP,6.43E-05
VTCN1,6.43E-05
MMS19,6.43E-05
PRH2,6.43E-05
CDH18,6.43E-05
WSB2,6.43E-05
SPC24,6.43E-05
APOBEC3C,6.43E-05
ATP1B2,6.43E-05
HTR6,6.43E-05
HES4,6.43E-05
FAM132B,6.43E-05
NKPD1,6.43E-05
ADPRH,6.43E-05
SNX11,6.43E-05
UBE3B,6.43E-05
NUTM2B,6.43E-05
NUTM2A,6.43E-05
INCENP,6.43E-05
ATP6V1E1,6.43E-05
ZNF461,6.43E-05
IFIT2,6.43E-05
C14orf180,6.43E-05
RGMA,6.43E-05
NHLH1,6.43E-05
RPP25,6.43E-05
GSC2,6.43E-05
CT62,6.43E-05
TMEM216,6.43E-05
PPP3CC,6.43E-05
STX12,6.43E-05
C1orf131,6.43E-05
SOX30,6.43E-05
SLC28A1,6.43E-05
PKP2,6.43E-05
SRPRB,6.43E-05
ASB13,6.43E-05
GOLGA6L9,6.33E-05
CCR4,6.33E-05
CLEC1A,6.33E-05
PDIK1L,6.33E-05
KLRD1,6.33E-05
C9orf41,6.33E-05
JAK3,6.33E-05
METAP1D,6.33E-05
SPG20,6.33E-05
FBXL16,6.33E-05
CUEDC1,6.33E-05
IQGAP2,6.33E-05
ORMDL1,6.33E-05
MAPK6,6.33E-05
RDH10,6.33E-05
CANT1,6.33E-05
MESDC1,6.33E-05
KLK10,6.33E-05
NKIRAS2,6.33E-05
FASTK,6.33E-05
TNFAIP3,6.33E-05
MRS2,6.33E-05
KLHL20,6.33E-05
HMGXB4,6.33E-05
PRKCI,6.33E-05
OTC,6.33E-05
ZFY,6.33E-05
ARHGEF3,6.33E-05
LACC1,6.33E-05
ZFYVE16,6.33E-05
PARD3,6.33E-05
CLEC12B,6.33E-05
SS18,6.33E-05
DZIP1L,6.33E-05
PTCHD3,6.33E-05
VEGFA,6.33E-05
PCSK5,6.33E-05
SPTBN1,6.33E-05
CDC7,6.33E-05
EPB42,6.33E-05
KIF27,6.33E-05
VN1R1,6.33E-05
AUTS2,6.33E-05
ZNF256,6.33E-05
CS,6.33E-05
C2CD4A,6.33E-05
NDST4,6.33E-05
GSTCD,6.33E-05
UGDH,6.33E-05
ARNT,6.33E-05
GLP1R,6.33E-05
ZNF384,6.33E-05
PLCB4,6.33E-05
SH3GLB2,6.33E-05
CUL4B,6.33E-05
ACAD8,6.33E-05
CD36,6.33E-05
POPDC2,6.33E-05
NEUROD4,6.33E-05
GPC1,6.33E-05
GRB2,6.33E-05
DRGX,6.33E-05
ETF1,6.33E-05
DLEU1,6.33E-05
PDXDC1,6.33E-05
ERMN,6.33E-05
HAL,6.33E-05
CCDC73,6.33E-05
ZNF497,6.33E-05
MYO3B,6.33E-05
IPO5,6.33E-05
PPAPDC1A,6.33E-05
SPOP,6.33E-05
NHEJ1,6.33E-05
TXNL4B,6.33E-05
POLR1D,6.33E-05
C1QTNF1,6.33E-05
FAM196A,6.33E-05
EPHA8,6.33E-05
CACNA2D4,6.33E-05
SLC2A3,6.33E-05
C14orf105,6.33E-05
CYR61,6.33E-05
PPFIBP1,6.33E-05
ACOX3,6.33E-05
UBE2S,6.33E-05
OR2A4,6.33E-05
C3orf67,6.33E-05
PRR26,6.33E-05
AC105020.1,6.33E-05
LPCAT1,6.33E-05
SETD8,6.33E-05
FAM3A,6.33E-05
KAZN,6.33E-05
DOK7,6.33E-05
MARK2,6.33E-05
RTCB,6.33E-05
PLCH2,6.33E-05
FRMD8,6.33E-05
ZNF346,6.33E-05
SH2D7,6.33E-05
PTPDC1,6.33E-05
SARDH,6.33E-05
DAPK2,6.33E-05
ELF3,6.33E-05
SDC4,6.33E-05
C6orf222,6.33E-05
TRIM36,6.33E-05
RNF222,6.33E-05
DOK1,6.33E-05
STMN3,6.33E-05
PML,6.33E-05
CD5,6.33E-05
TRIM62,6.33E-05
F2RL2,6.33E-05
F2R,6.33E-05
TRMT10B,6.33E-05
RSAD2,6.33E-05
MCM4,6.23E-05
CALHM1,6.23E-05
NAPA,6.23E-05
HSPA4,6.23E-05
POU2F3,6.23E-05
NAPG,6.23E-05
L3MBTL4,6.23E-05
FAM136A,6.23E-05
PHF2,6.23E-05
RNF14,6.23E-05
CEBPD,6.23E-05
SURF4,6.23E-05
CDC25A,6.23E-05
IGF2BP2,6.23E-05
EDN1,6.23E-05
CASP3,6.23E-05
KCNJ11,6.23E-05
SLC25A27,6.23E-05
FNIP1,6.23E-05
RNF7,6.23E-05
ZNF202,6.23E-05
TMEM255A,6.23E-05
GPR132,6.23E-05
BCL2L1,6.23E-05
HNRNPA1,6.23E-05
USP32,6.23E-05
ENPP4,6.23E-05
CPNE2,6.23E-05
TMEM182,6.23E-05
ANKRD42,6.23E-05
GALNT7,6.23E-05
TACR2,6.23E-05
TBR1,6.23E-05
FBN1,6.23E-05
FGF23,6.23E-05
PSD2,6.23E-05
RAP2C,6.23E-05
PDGFC,6.23E-05
AC007390.5,6.23E-05
ITGA6,6.23E-05
AQP9,6.23E-05
CBLL1,6.23E-05
SEH1L,6.23E-05
RPE,6.23E-05
RNF214,6.23E-05
EIF3A,6.23E-05
GABRA1,6.23E-05
RNF2,6.23E-05
